frame,absrel,sqrel,rmse,rmse_log,delta1,delta2,delta3
1661868237899330816.png,0.365194,3.625572,7.541686,1.408827,0.465735,0.617615,0.685756
1661868237941331712.png,0.368600,3.701519,7.614273,1.430200,0.466352,0.613039,0.682772
1661868237989332736.png,0.367747,3.713058,7.624553,1.416089,0.460392,0.608048,0.678155
1661868238028333568.png,0.369017,3.736460,7.645184,1.421987,0.467858,0.607112,0.676627
1661868238073334528.png,0.376695,3.706311,7.598004,1.392353,0.452496,0.609844,0.676186
1661868238118335488.png,0.390380,3.814953,7.680001,1.422818,0.421928,0.595226,0.664571
1661868238160336384.png,0.388603,3.837178,7.681753,1.437645,0.418715,0.592457,0.667250
1661868238202337280.png,0.374228,3.734449,7.607676,1.420114,0.445381,0.605446,0.679749
1661868238241338112.png,0.380536,3.795254,7.647640,1.407460,0.423562,0.595973,0.668535
1661868238292339200.png,0.386981,3.898501,7.759173,1.440738,0.426182,0.590858,0.662533
1661868238337340160.png,0.396063,3.904829,7.742245,1.427037,0.399725,0.568352,0.654196
1661868238379341056.png,0.391926,3.857149,7.716420,1.419165,0.402321,0.590929,0.664486
1661868238421341952.png,0.394666,3.960602,7.820165,1.438803,0.400595,0.587672,0.655333
1661868238463342848.png,0.395500,3.884995,7.738613,1.402907,0.389412,0.584909,0.659678
1661868238505343744.png,0.397611,3.899163,7.732666,1.398721,0.377715,0.589789,0.661753
1661868238547344640.png,0.399911,3.976904,7.808652,1.436024,0.390296,0.583489,0.657481
1661868238583345408.png,0.398449,3.994298,7.811871,1.458194,0.385445,0.587517,0.657673
1661868238628346368.png,0.396334,3.918439,7.740798,1.415060,0.385060,0.584807,0.656337
1661868238667347200.png,0.396385,3.999208,7.838193,1.430874,0.394902,0.584481,0.653058
1661868238709348096.png,0.396985,3.951272,7.801838,1.409394,0.381403,0.589742,0.658142
1661868238757349120.png,0.389243,3.837728,7.691526,1.379756,0.388862,0.600015,0.672030
1661868238799350016.png,0.404214,3.977937,7.816665,1.422996,0.378966,0.587992,0.653403
1661868238844350976.png,0.396692,3.936151,7.802601,1.421310,0.375596,0.597714,0.664825
1661868238889351936.png,0.396143,3.931720,7.801746,1.410927,0.381635,0.600551,0.666017
1661868238928352768.png,0.391984,3.889366,7.777843,1.414912,0.380367,0.610761,0.673599
1661868238967353600.png,0.401710,3.962118,7.823428,1.420624,0.359622,0.596364,0.661630
1661868239003354368.png,0.384732,3.821510,7.713865,1.387612,0.381377,0.612638,0.673736
1661868239045355264.png,0.391858,3.791504,7.675145,1.365823,0.353257,0.617176,0.680928
1661868239090356224.png,0.397324,3.869338,7.760633,1.397899,0.385222,0.608627,0.671540
1661868239138357248.png,0.399129,3.863050,7.768572,1.393970,0.369981,0.612025,0.675272
1661868239183358208.png,0.390299,3.780045,7.707981,1.413980,0.388847,0.627151,0.689148
1661868239234359296.png,0.387140,3.780539,7.701089,1.417918,0.395503,0.628311,0.691291
1661868239279360256.png,0.386077,3.773251,7.695301,1.416603,0.416336,0.629944,0.692194
1661868239321361152.png,0.394350,3.874540,7.785025,1.441241,0.383519,0.624566,0.685313
1661868239369362176.png,0.399520,3.948470,7.860096,1.447695,0.349889,0.619595,0.676125
1661868239411363072.png,0.406474,4.070923,7.976534,1.507314,0.366956,0.612301,0.671268
1661868239456364032.png,0.421081,4.208329,8.072383,1.543406,0.378458,0.594330,0.656563
1661868239504365056.png,0.411068,4.158925,8.043332,1.537400,0.347415,0.611046,0.667896
1661868239546365952.png,0.412991,4.186271,8.070513,1.541469,0.346709,0.609369,0.665197
1661868239591366912.png,0.421506,4.396408,8.279885,1.624080,0.392105,0.602816,0.651514
1661868239633367808.png,0.421180,4.389633,8.272564,1.622054,0.395449,0.603865,0.652131
1661868239678368768.png,0.430101,4.604714,8.491677,1.685348,0.420014,0.592337,0.642394
1661868239717369600.png,0.430142,4.605634,8.494087,1.682011,0.422352,0.593349,0.642035
1661868239759370496.png,0.447421,4.827698,8.671917,1.735919,0.392839,0.575425,0.622507
1661868239810371584.png,0.445120,4.869196,8.713511,1.751552,0.432363,0.572481,0.617790
1661868239852372480.png,0.441561,4.720436,8.549260,1.726925,0.423613,0.577621,0.627671
1661868239894373376.png,0.444762,4.640564,8.467777,1.714584,0.375505,0.588006,0.634699
1661868239936374272.png,0.430093,4.569456,8.408531,1.734170,0.436580,0.603373,0.644012
1661868239975375104.png,0.430690,4.578176,8.413020,1.744033,0.437893,0.603011,0.643789
1661868240023376128.png,0.410158,4.284255,8.148376,1.658568,0.451748,0.624131,0.664466
1661868240065377024.png,0.398431,4.115448,7.974026,1.627749,0.466540,0.636391,0.675116
1661868240107377920.png,0.396120,4.070348,7.933973,1.616447,0.478907,0.637081,0.675452
1661868240149378816.png,0.386529,3.971004,7.833630,1.598000,0.470377,0.644554,0.684771
1661868240191379712.png,0.382907,3.866424,7.732443,1.565329,0.502899,0.656892,0.694851
1661868240236380672.png,0.381937,3.909050,7.758313,1.586084,0.507234,0.650786,0.688937
1661868240281381632.png,0.386274,3.914066,7.759629,1.575916,0.506626,0.643770,0.684021
1661868240320382464.png,0.376670,3.813175,7.672827,1.564748,0.522286,0.655221,0.693262
1661868240359383296.png,0.379629,3.784116,7.628520,1.524866,0.510743,0.652056,0.692509
1661868240398384128.png,0.374410,3.782085,7.613577,1.550940,0.527819,0.650313,0.691392
1661868240437384960.png,0.377376,3.729850,7.551903,1.521068,0.520323,0.650134,0.692099
1661868240479385856.png,0.373117,3.783152,7.605681,1.533990,0.537524,0.644358,0.686754
1661868240521386752.png,0.372249,3.674705,7.497739,1.491965,0.532961,0.655691,0.699555
1661868240560387584.png,0.362102,3.608925,7.452506,1.497054,0.540826,0.666902,0.709895
1661868240599388416.png,0.372791,3.656419,7.486330,1.499801,0.524281,0.660275,0.704477
1661868240641389312.png,0.363213,3.605611,7.447556,1.473856,0.543388,0.666182,0.708348
1661868240683390208.png,0.357229,3.545978,7.399308,1.473061,0.524673,0.665746,0.708895
1661868240728391168.png,0.357074,3.529118,7.391597,1.443930,0.514835,0.672978,0.720343
1661868240770392064.png,0.360877,3.602637,7.478373,1.489354,0.512000,0.670421,0.715675
1661868240815393024.png,0.360857,3.553322,7.434777,1.450790,0.488693,0.666752,0.719030
1661868240857393920.png,0.366133,3.618002,7.495627,1.459105,0.457650,0.652995,0.707468
1661868240902394880.png,0.378089,3.793681,7.662453,1.501585,0.455728,0.641179,0.693201
1661868240947395840.png,0.380604,3.816777,7.691566,1.506982,0.450678,0.638823,0.692354
1661868240986396672.png,0.408328,4.219186,8.049285,1.584854,0.415883,0.592806,0.652018
1661868241028397568.png,0.406862,4.231689,8.079644,1.579646,0.413164,0.595071,0.653800
1661868241070398464.png,0.401655,4.140152,8.040257,1.551979,0.413937,0.611271,0.668805
1661868241121399552.png,0.420076,4.418944,8.268316,1.611994,0.383622,0.575940,0.639196
1661868241166400512.png,0.425864,4.531048,8.360429,1.663727,0.374959,0.567126,0.628779
1661868241208401408.png,0.421019,4.472243,8.328433,1.651618,0.371400,0.569348,0.637121
1661868241247402240.png,0.424809,4.551084,8.412514,1.667249,0.377837,0.565919,0.632160
1661868241289403136.png,0.425013,4.550058,8.412223,1.666851,0.380105,0.565197,0.631936
1661868241331404032.png,0.424303,4.544713,8.409267,1.661496,0.379143,0.565837,0.632313
1661868241373404928.png,0.423119,4.562045,8.424585,1.637564,0.384665,0.557955,0.622942
1661868241418405888.png,0.421877,4.592066,8.485364,1.666162,0.386226,0.564265,0.631067
1661868241460406784.png,0.420296,4.472242,8.372345,1.634372,0.381251,0.564207,0.637176
1661868241505407744.png,0.415983,4.468160,8.395206,1.639343,0.375074,0.570554,0.643531
1661868241544408576.png,0.415296,4.466701,8.395468,1.639382,0.384180,0.573067,0.645128
1661868241583409408.png,0.415548,4.526346,8.437249,1.664465,0.398041,0.568789,0.638542
1661868241625410304.png,0.409364,4.442026,8.372755,1.617393,0.407317,0.574835,0.646569
1661868241667411200.png,0.414630,4.485770,8.403781,1.620540,0.398664,0.562874,0.638352
1661868241709412096.png,0.412102,4.421540,8.340347,1.612745,0.391835,0.564563,0.643295
1661868241754413056.png,0.416515,4.549665,8.446414,1.662968,0.400515,0.552506,0.632180
1661868241796413952.png,0.414218,4.505734,8.408781,1.649093,0.400256,0.557352,0.636842
1661868241838414848.png,0.411115,4.414470,8.346804,1.618753,0.406577,0.561648,0.644681
1661868241880415744.png,0.417672,4.476648,8.392504,1.618043,0.410602,0.555781,0.636811
1661868241925416704.png,0.411000,4.397171,8.319049,1.587939,0.416536,0.558073,0.638779
1661868241979417856.png,0.416865,4.480740,8.386047,1.606491,0.411484,0.551309,0.630090
1661868242021418752.png,0.411115,4.426298,8.336189,1.611727,0.422620,0.556891,0.635582
1661868242060419584.png,0.415334,4.487596,8.385234,1.625171,0.416805,0.548343,0.634552
1661868242099420416.png,0.421919,4.562521,8.446081,1.636610,0.418302,0.536871,0.628328
1661868242141421312.png,0.422273,4.519471,8.403092,1.621566,0.404469,0.534785,0.631805
1661868242183422208.png,0.423003,4.521770,8.403019,1.622909,0.399290,0.533396,0.633821
1661868242225423104.png,0.422999,4.480510,8.369403,1.619471,0.395488,0.536607,0.635229
1661868242267424000.png,0.425309,4.423073,8.310030,1.596293,0.385138,0.533490,0.639406
1661868242312424960.png,0.425807,4.430003,8.318409,1.591685,0.382823,0.529648,0.636595
1661868242354425856.png,0.425110,4.413443,8.303024,1.588394,0.377319,0.535631,0.638294
1661868242390426624.png,0.427095,4.413798,8.306753,1.598837,0.375646,0.534984,0.638427
1661868242432427520.png,0.431019,4.404092,8.282002,1.576453,0.372501,0.524868,0.632487
1661868242471428352.png,0.428287,4.392642,8.276257,1.577663,0.381332,0.530698,0.629555
1661868242507429120.png,0.431868,4.424677,8.291436,1.590740,0.391136,0.527091,0.622322
1661868242549430016.png,0.428404,4.346723,8.206543,1.580352,0.393461,0.531708,0.630224
1661868242591430912.png,0.420656,4.290400,8.175292,1.570258,0.400728,0.547514,0.639999
1661868242633431808.png,0.428533,4.338787,8.180606,1.573830,0.406158,0.545699,0.629470
1661868242675432704.png,0.418339,4.291783,8.168817,1.577643,0.403630,0.556059,0.639409
1661868242717433600.png,0.414884,4.250303,8.147357,1.563373,0.413119,0.563136,0.643998
1661868242759434496.png,0.417073,4.270580,8.159568,1.582850,0.414069,0.561252,0.642352
1661868242801435392.png,0.410962,4.216879,8.125850,1.591009,0.417885,0.561997,0.650164
1661868242843436288.png,0.405174,4.090714,7.994012,1.567794,0.419533,0.573141,0.660238
1661868242885437184.png,0.410382,4.136577,8.037956,1.574179,0.412379,0.574352,0.653269
1661868242927438080.png,0.411496,4.144883,8.055613,1.555754,0.401270,0.571401,0.654054
1661868242969438976.png,0.415151,4.254175,8.174684,1.556868,0.402967,0.568973,0.648664
1661868243011439872.png,0.420987,4.219024,8.132902,1.575317,0.402141,0.572367,0.652400
1661868243053440768.png,0.422711,4.261761,8.146230,1.604906,0.402686,0.565399,0.652863
1661868243095441664.png,0.420034,4.192892,8.096848,1.593696,0.399809,0.573065,0.658933
1661868243140442624.png,0.434376,4.347255,8.196086,1.605133,0.374648,0.560639,0.642847
1661868243182443520.png,0.416440,4.127060,8.015622,1.558239,0.395544,0.574208,0.661451
1661868243221444352.png,0.411675,4.135504,8.020516,1.577853,0.405127,0.575064,0.659047
1661868243272445440.png,0.409675,4.023020,7.911675,1.538532,0.407314,0.586852,0.670390
1661868243317446400.png,0.412686,3.974578,7.846080,1.513091,0.413274,0.583489,0.667785
1661868243359447296.png,0.413698,3.952941,7.807823,1.503819,0.414149,0.584761,0.675109
1661868243401448192.png,0.408151,3.991762,7.832591,1.498799,0.418972,0.567263,0.664781
1661868243440449024.png,0.390614,3.658855,7.520960,1.398524,0.433163,0.599117,0.694566
1661868243488450048.png,0.376584,3.476270,7.334832,1.371106,0.438237,0.627243,0.714438
1661868243533451008.png,0.363658,3.175142,6.995268,1.259290,0.451422,0.633742,0.735240
1661868243575451904.png,0.359915,3.108014,6.914619,1.237721,0.443412,0.652702,0.744206
1661868243617452800.png,0.349734,2.932959,6.704200,1.193012,0.481027,0.662593,0.755870
1661868243656453632.png,0.336950,2.813291,6.580753,1.156655,0.523140,0.675175,0.760924
1661868243698454528.png,0.332469,2.789154,6.549025,1.148020,0.531212,0.680049,0.760976
1661868243740455424.png,0.326105,2.617939,6.327601,1.094994,0.546064,0.701638,0.777103
1661868243782456320.png,0.323472,2.555612,6.226962,1.091562,0.547738,0.711277,0.782292
1661868243824457216.png,0.315067,2.486746,6.147758,1.085184,0.580089,0.717069,0.784874
1661868243866458112.png,0.332495,2.665098,6.307870,1.145556,0.564497,0.698663,0.767193
1661868243914459136.png,0.315810,2.391774,6.005004,1.063588,0.574834,0.722455,0.791640
1661868243956460032.png,0.310153,2.418807,6.054061,1.085821,0.610668,0.714361,0.788340
1661868243998460928.png,0.317515,2.477367,6.113976,1.101353,0.603807,0.710413,0.782789
1661868244043461888.png,0.313124,2.477872,6.119770,1.119279,0.615722,0.725405,0.787650
1661868244085462784.png,0.308401,2.490119,6.115489,1.135480,0.620497,0.709484,0.782968
1661868244127463680.png,0.305974,2.458336,6.097301,1.106152,0.626966,0.726641,0.788346
1661868244172464640.png,0.309562,2.575856,6.245964,1.149386,0.626781,0.720418,0.776484
1661868244220465664.png,0.311485,2.496825,6.165204,1.121436,0.615051,0.732226,0.789020
1661868244265466624.png,0.319834,2.632005,6.310920,1.179863,0.602377,0.721897,0.778299
1661868244304467456.png,0.324064,2.762764,6.468391,1.230699,0.601361,0.715164,0.769841
1661868244349468416.png,0.331607,2.735749,6.417914,1.218847,0.512950,0.714657,0.777063
1661868244394469376.png,0.332879,2.870458,6.583991,1.259246,0.578172,0.708371,0.768046
1661868244439470336.png,0.345788,2.938180,6.659968,1.259081,0.485924,0.705262,0.768397
1661868244481471232.png,0.344270,2.948462,6.668116,1.261313,0.489464,0.701151,0.767223
1661868244520472064.png,0.352038,3.095274,6.858157,1.319067,0.483614,0.698688,0.759591
1661868244559472896.png,0.356822,3.142462,6.910800,1.311717,0.485428,0.691713,0.748731
1661868244601473792.png,0.367331,3.266969,7.044286,1.339023,0.458924,0.672450,0.744059
1661868244649474816.png,0.375476,3.348210,7.132773,1.361200,0.421167,0.666844,0.737712
1661868244691475712.png,0.374573,3.354316,7.145601,1.367106,0.439605,0.643920,0.737926
1661868244736476672.png,0.383446,3.579029,7.366809,1.416108,0.464461,0.633433,0.714873
1661868244778477568.png,0.383887,3.497758,7.332405,1.390728,0.430787,0.636000,0.722313
1661868244823478528.png,0.400787,3.708034,7.533791,1.410553,0.399339,0.614667,0.698096
1661868244865479424.png,0.403845,3.852532,7.692119,1.430062,0.425089,0.592364,0.675914
1661868244913480448.png,0.404897,3.829876,7.686090,1.441250,0.413955,0.583124,0.678437
1661868244961481472.png,0.398719,3.889713,7.753762,1.467803,0.442874,0.566709,0.680288
1661868245012482560.png,0.396714,3.829780,7.691002,1.403514,0.464168,0.576189,0.679809
1661868245054483456.png,0.398955,3.839472,7.701308,1.410151,0.438920,0.544760,0.679280
1661868245096484352.png,0.397543,3.862488,7.722937,1.441463,0.441901,0.562757,0.680479
1661868245138485248.png,0.401131,3.809298,7.660258,1.408706,0.429035,0.544905,0.684455
1661868245180486144.png,0.383336,3.721804,7.620021,1.383765,0.462096,0.588097,0.692868
1661868245222487040.png,0.390150,3.770006,7.646253,1.399506,0.458110,0.533453,0.682060
1661868245267488000.png,0.394943,3.773760,7.637900,1.407125,0.448895,0.516836,0.681939
1661868245309488896.png,0.391291,3.773501,7.626868,1.427812,0.455022,0.524479,0.680192
1661868245351489792.png,0.385005,3.709678,7.566638,1.404632,0.449379,0.566562,0.682562
1661868245396490752.png,0.378352,3.741361,7.582215,1.408147,0.499736,0.561500,0.670928
1661868245438491648.png,0.377542,3.741178,7.581598,1.408596,0.505546,0.561476,0.671058
1661868245483492608.png,0.364128,3.499383,7.374523,1.363104,0.484367,0.588524,0.703811
1661868245525493504.png,0.349814,3.383860,7.282606,1.325600,0.527922,0.602832,0.714127
1661868245570494464.png,0.347594,3.303382,7.216098,1.276100,0.495342,0.611703,0.722604
1661868245615495424.png,0.354881,3.330219,7.228250,1.301010,0.470042,0.607106,0.716259
1661868245657496320.png,0.344049,3.271338,7.160785,1.282322,0.508718,0.611574,0.718563
1661868245702497280.png,0.331212,3.124186,7.021872,1.232611,0.568752,0.624375,0.727599
1661868245741498112.png,0.332923,3.216826,7.137840,1.277410,0.551870,0.632578,0.721964
1661868245783499008.png,0.325887,3.084293,6.979705,1.239360,0.570380,0.631094,0.733138
1661868245822499840.png,0.332214,3.138255,7.009284,1.254474,0.557418,0.628210,0.720057
1661868245867500800.png,0.327047,3.154535,7.042284,1.280378,0.563513,0.629188,0.720364
1661868245909501696.png,0.325954,3.103538,6.991634,1.283691,0.547075,0.638439,0.729741
1661868245951502592.png,0.335346,3.167678,7.039476,1.295406,0.519312,0.632929,0.718378
1661868245993503488.png,0.322451,3.065858,6.951895,1.271018,0.574106,0.645893,0.729420
1661868246038504448.png,0.319138,2.940196,6.822315,1.239223,0.570505,0.655313,0.741733
1661868246080505344.png,0.321133,2.969290,6.845686,1.248791,0.537817,0.652857,0.736467
1661868246125506304.png,0.321886,3.044059,6.940878,1.296327,0.565647,0.650799,0.733866
1661868246182507520.png,0.323253,3.017965,6.893990,1.278485,0.573612,0.651221,0.726977
1661868246224508416.png,0.326071,3.023868,6.904140,1.295535,0.572314,0.653698,0.734036
1661868246263509248.png,0.330236,2.928349,6.795087,1.264059,0.527267,0.660967,0.739012
1661868246302510080.png,0.327984,2.910597,6.774329,1.277196,0.523721,0.666966,0.745372
1661868246344510976.png,0.322056,2.877978,6.734034,1.277643,0.551266,0.668587,0.743017
1661868246389511936.png,0.326083,2.892944,6.750396,1.287252,0.540035,0.668567,0.743771
1661868246434512896.png,0.321312,2.844938,6.696050,1.287366,0.555658,0.670297,0.753053
1661868246476513792.png,0.324102,2.828411,6.662424,1.289574,0.528636,0.668563,0.747880
1661868246521514752.png,0.324999,2.860926,6.697037,1.288542,0.564841,0.666904,0.744352
