frame,absrel,sqrel,rmse,rmse_log,delta1,delta2,delta3
1662122147289445376.png,0.751729,5.850670,8.663392,1.519377,0.019718,0.025819,0.029654
1662122147331446272.png,0.748082,5.759159,8.595979,1.486402,0.012510,0.021081,0.024460
1662122147373447168.png,0.776586,6.171263,8.879066,1.609570,0.008806,0.014921,0.016753
1662122147415448064.png,0.757197,5.890528,8.671124,1.505986,0.003794,0.008561,0.010667
1662122147454448896.png,0.773824,6.047388,8.749585,1.557199,0.001653,0.006412,0.007321
1662122147496449792.png,0.768273,6.050052,8.778295,1.538183,0.000708,0.002094,0.003969
1662122147541450752.png,0.766774,6.026980,8.763309,1.531766,0.000631,0.002100,0.004081
1662122147583451648.png,0.783254,6.261913,8.931357,1.595791,0.000471,0.001324,0.002318
1662122147625452544.png,0.784518,6.266398,8.943437,1.605630,0.000406,0.001083,0.002059
1662122147670453504.png,0.790254,6.385242,9.032196,1.632030,0.001064,0.001845,0.002703
1662122147712454400.png,0.785218,6.318140,8.998342,1.607765,0.000317,0.000798,0.003128
1662122147754455296.png,0.760777,6.019186,8.811810,1.504662,0.000674,0.003064,0.004593
1662122147796456192.png,0.770152,6.158790,8.916968,1.550106,0.001436,0.002633,0.004536
1662122147838457088.png,0.782158,6.376736,9.081616,1.598750,0.000563,0.001092,0.003991
1662122147886458112.png,0.772301,6.347351,9.121972,1.561986,0.000703,0.004297,0.005345
1662122147931459072.png,0.760197,6.303715,9.169199,1.522270,0.002220,0.004072,0.011043
1662122147973459968.png,0.777712,6.608641,9.406980,1.598899,0.001411,0.003688,0.010575
1662122148018460928.png,0.770979,6.514490,9.344827,1.570074,0.001594,0.006980,0.011065
1662122148063461888.png,0.766375,6.372175,9.214273,1.532566,0.000786,0.002760,0.006411
1662122148105462784.png,0.778574,6.614359,9.385447,1.586087,0.000022,0.000900,0.005593
1662122148150463744.png,0.796622,6.882798,9.549748,1.664243,0.000050,0.000094,0.000372
1662122148192464640.png,0.764841,6.464603,9.288275,1.537001,0.000066,0.001587,0.010911
1662122148240465664.png,0.791349,6.913399,9.584775,1.650928,0.000044,0.000270,0.004413
1662122148279466496.png,0.783813,6.835369,9.541780,1.622645,0.001350,0.003178,0.006933
1662122148321467392.png,0.795669,7.044818,9.679727,1.674754,0.001538,0.003421,0.007257
1662122148366468352.png,0.800426,7.201489,9.810015,1.707756,0.000734,0.003289,0.012464
1662122148408469248.png,0.811384,7.455400,9.984112,1.771073,0.000076,0.004382,0.011853
1662122148447470080.png,0.806246,7.367066,9.919751,1.724796,0.000005,0.000642,0.006921
1662122148492471040.png,0.800864,7.274969,9.861474,1.703510,0.000016,0.004533,0.007045
1662122148534471936.png,0.787541,7.095048,9.764774,1.638137,0.002489,0.003110,0.004309
1662122148576472832.png,0.798047,7.265786,9.881159,1.674533,0.000144,0.000470,0.001490
1662122148621473792.png,0.799228,7.303091,9.897243,1.668225,0.000389,0.002731,0.005653
1662122148663474688.png,0.813511,7.538294,10.048950,1.735900,0.000963,0.001191,0.002095
1662122148705475584.png,0.828000,7.852592,10.270508,1.818527,0.000016,0.000128,0.000473
1662122148747476480.png,0.831431,7.941913,10.331817,1.835533,0.000000,0.000122,0.000600
1662122148792477440.png,0.819323,7.782699,10.252565,1.772855,0.000133,0.000520,0.001411
1662122148837478400.png,0.822404,7.873493,10.308184,1.784527,0.000069,0.000558,0.002046
1662122148882479360.png,0.826713,7.944599,10.342162,1.801854,0.000112,0.000218,0.000895
1662122148930480384.png,0.832879,8.030759,10.367273,1.832706,0.000005,0.000450,0.000830
1662122148972481280.png,0.825458,7.866335,10.233290,1.793342,0.000043,0.000221,0.000722
1662122149014482176.png,0.815310,7.687012,10.104394,1.743235,0.000238,0.000751,0.001654
1662122149059483136.png,0.839045,8.133259,10.377607,1.876136,0.000433,0.000946,0.001347
1662122149104484096.png,0.829269,7.932302,10.233660,1.813658,0.000206,0.000719,0.001125
1662122149146484992.png,0.826385,7.861059,10.174403,1.801921,0.000054,0.001039,0.001358
1662122149191485952.png,0.837262,8.018469,10.258016,1.869514,0.000005,0.000563,0.000926
1662122149233486848.png,0.835567,8.003075,10.245005,1.849431,0.000000,0.000406,0.000763
1662122149281487872.png,0.836867,8.042561,10.270662,1.858339,0.000000,0.000389,0.000595
1662122149323488768.png,0.830277,7.900393,10.171579,1.817741,0.000000,0.000465,0.000665
1662122149365489664.png,0.832251,7.935221,10.182224,1.834755,0.000000,0.000662,0.000792
1662122149407490560.png,0.836178,7.965085,10.181140,1.848960,0.000005,0.000619,0.000895
1662122149449491456.png,0.820941,7.677906,9.992262,1.762260,0.000000,0.000544,0.001213
1662122149491492352.png,0.848005,8.134565,10.259860,1.923967,0.000000,0.000665,0.001335
1662122149536493312.png,0.847932,8.150916,10.276908,1.935644,0.000005,0.000082,0.000846
1662122149575494144.png,0.847390,8.090542,10.218156,1.920313,0.000000,0.000159,0.000848
1662122149617495040.png,0.837450,7.935394,10.137795,1.868321,0.000005,0.000788,0.001801
1662122149659495936.png,0.818852,7.555834,9.890569,1.750620,0.000011,0.000986,0.002108
1662122149704496896.png,0.837979,7.848542,10.074104,1.856095,0.000000,0.000416,0.001198
1662122149746497792.png,0.831394,7.729504,10.010465,1.819846,0.000005,0.000345,0.001028
1662122149788498688.png,0.837357,7.812316,10.065649,1.854418,0.000000,0.000033,0.000497
1662122149830499584.png,0.833188,7.723299,10.009531,1.829043,0.000016,0.000147,0.000682
1662122149872500480.png,0.830075,7.625133,9.943802,1.809052,0.000000,0.000387,0.000878
1662122149914501376.png,0.823488,7.520630,9.894546,1.787437,0.000011,0.000344,0.001818
1662122149956502272.png,0.826243,7.503832,9.867150,1.790190,0.000049,0.000590,0.001203
1662122150001503232.png,0.841632,7.726730,10.003043,1.882603,0.000126,0.000339,0.000815
1662122150043504128.png,0.828430,7.470352,9.839744,1.802872,0.000197,0.000553,0.001161
1662122150088505088.png,0.822191,7.352741,9.756214,1.766921,0.000093,0.000209,0.001010
1662122150127505920.png,0.828456,7.451041,9.810005,1.803885,0.000143,0.000413,0.001074
1662122150169506816.png,0.832462,7.496449,9.824321,1.829089,0.000127,0.000503,0.000823
1662122150208507648.png,0.814648,7.220200,9.640231,1.733705,0.000100,0.000188,0.000686
1662122150250508544.png,0.815527,7.221438,9.626760,1.736792,0.000189,0.000750,0.001322
1662122150292509440.png,0.810861,7.137090,9.571736,1.715308,0.000395,0.000917,0.001667
1662122150334510336.png,0.796055,6.901330,9.420080,1.640692,0.000423,0.001335,0.002610
1662122150379511296.png,0.807227,7.098737,9.558053,1.704892,0.000200,0.001486,0.002293
1662122150421512192.png,0.806393,7.068503,9.538711,1.699042,0.000273,0.001371,0.002352
1662122150463513088.png,0.808258,7.060347,9.507924,1.709594,0.000028,0.000430,0.001302
1662122150511514112.png,0.806145,6.918512,9.367784,1.685052,0.000028,0.000556,0.001409
1662122150553515008.png,0.812847,7.034490,9.443148,1.729929,0.000090,0.000596,0.001159
1662122150592515840.png,0.788423,6.625076,9.160979,1.612166,0.000977,0.002039,0.003276
1662122150634516736.png,0.789673,6.576838,9.085892,1.609487,0.000256,0.001590,0.002885
1662122150679517696.png,0.799082,6.682916,9.148581,1.658154,0.000494,0.001278,0.002426
1662122150721518592.png,0.791723,6.601862,9.102455,1.630087,0.000511,0.001902,0.003485
1662122150763519488.png,0.789507,6.520786,9.027603,1.615389,0.000431,0.001515,0.003835
1662122150805520384.png,0.792151,6.590620,9.095708,1.642940,0.000159,0.000941,0.002942
1662122150847521280.png,0.801281,6.664836,9.125875,1.678858,0.000085,0.000834,0.002785
1662122150895522304.png,0.796851,6.580160,9.072131,1.653828,0.000170,0.000647,0.002856
1662122150940523264.png,0.795332,6.580893,9.079829,1.644385,0.000256,0.000983,0.002318
1662122150988524288.png,0.782592,6.432781,8.995388,1.590678,0.000716,0.002047,0.003576
1662122151033525248.png,0.774857,6.362057,8.959474,1.560754,0.001074,0.002746,0.003951
1662122151078526208.png,0.787582,6.509645,9.041604,1.615926,0.001126,0.002189,0.003934
1662122151123527168.png,0.794361,6.631025,9.120222,1.643581,0.000756,0.002149,0.003859
1662122151165528064.png,0.800233,6.712943,9.177568,1.675770,0.000415,0.001933,0.003388
1662122151210529024.png,0.804577,6.759329,9.204460,1.693355,0.000438,0.000836,0.001717
1662122151252529920.png,0.799887,6.675693,9.148962,1.665922,0.000455,0.001091,0.001990
1662122151297530880.png,0.801610,6.715539,9.186693,1.676833,0.000523,0.000933,0.001951
1662122151342531840.png,0.797123,6.655633,9.149873,1.657400,0.000705,0.001229,0.002941
1662122151384532736.png,0.788422,6.563036,9.100102,1.627688,0.000706,0.001354,0.003096
1662122151423533568.png,0.799948,6.686523,9.165568,1.684461,0.000614,0.001058,0.002697
1662122151465534464.png,0.797037,6.617688,9.111527,1.658283,0.000398,0.001007,0.002600
1662122151513535488.png,0.788637,6.532243,9.069088,1.623639,0.000762,0.002058,0.003480
1662122151561536512.png,0.799928,6.652143,9.135388,1.669528,0.001362,0.002384,0.003763
1662122151603537408.png,0.807944,6.773145,9.212254,1.712340,0.001083,0.001566,0.003244
1662122151648538368.png,0.804462,6.699893,9.165838,1.694269,0.001247,0.001780,0.003674
1662122151690539264.png,0.800627,6.589442,9.075907,1.667736,0.001236,0.001786,0.003176
1662122151735540224.png,0.797427,6.580288,9.100758,1.661389,0.001294,0.001763,0.003949
1662122151777541120.png,0.802329,6.622327,9.129747,1.677712,0.001059,0.001628,0.003341
1662122151819542016.png,0.808474,6.701598,9.200580,1.711056,0.000297,0.001300,0.003363
1662122151858542848.png,0.810610,6.684829,9.192956,1.720205,0.000425,0.001218,0.003565
1662122151903543808.png,0.794458,6.435567,9.042470,1.641177,0.000786,0.002413,0.003594
1662122151942544640.png,0.807584,6.645947,9.182708,1.718493,0.000795,0.001028,0.002112
1662122151987545600.png,0.797826,6.517730,9.116832,1.683035,0.000704,0.000904,0.001536
1662122152035546624.png,0.805502,6.582137,9.160012,1.718496,0.000387,0.000880,0.001805
1662122152077547520.png,0.807185,6.576324,9.146782,1.723736,0.000420,0.000808,0.001555
1662122152119548416.png,0.792352,6.408834,9.075557,1.667840,0.000600,0.001255,0.002003
1662122152164549376.png,0.799192,6.482454,9.123110,1.696081,0.000616,0.001359,0.002344
1662122152209550336.png,0.800251,6.439571,9.096965,1.695618,0.000793,0.001575,0.002767
1662122152254551296.png,0.782722,6.225126,8.966315,1.617446,0.001215,0.002382,0.003412
1662122152293552128.png,0.800720,6.450390,9.113021,1.702978,0.001371,0.002420,0.003443
1662122152335553024.png,0.790971,6.266964,8.984552,1.644318,0.001065,0.002445,0.003156
1662122152374553856.png,0.801075,6.393750,9.048045,1.696279,0.000647,0.001576,0.002320
1662122152416554752.png,0.788337,6.195853,8.908911,1.638088,0.000848,0.001707,0.004343
1662122152455555584.png,0.785447,6.173079,8.899796,1.631709,0.001033,0.002790,0.003453
1662122152497556480.png,0.790867,6.245076,8.941097,1.667475,0.001028,0.002741,0.005802
1662122152548557568.png,0.796184,6.304895,8.969698,1.692369,0.000994,0.002069,0.003866
1662122152587558400.png,0.788756,6.208699,8.907228,1.659612,0.001057,0.002581,0.008084
1662122152632559360.png,0.793639,6.271757,8.943343,1.680487,0.000959,0.001799,0.006390
1662122152674560256.png,0.788892,6.200161,8.889499,1.656206,0.001340,0.002474,0.010335
1662122152725561344.png,0.795327,6.269670,8.927608,1.686495,0.001329,0.001996,0.008038
1662122152770562304.png,0.792951,6.227827,8.891953,1.671571,0.001075,0.001902,0.007110
1662122152815563264.png,0.779835,6.030263,8.743283,1.603345,0.001508,0.002329,0.007251
1662122152857564160.png,0.789174,6.163695,8.820341,1.656974,0.000784,0.001563,0.007954
1662122152902565120.png,0.783852,6.090976,8.768898,1.632564,0.001531,0.002180,0.007669
1662122152941565952.png,0.795998,6.231088,8.850303,1.681648,0.001444,0.002140,0.005259
1662122152986566912.png,0.793201,6.263808,8.897431,1.674737,0.001888,0.002742,0.007728
1662122153028567808.png,0.789577,6.215594,8.878668,1.653602,0.001561,0.002120,0.003496
1662122153073568768.png,0.803049,6.362531,8.958942,1.707533,0.001163,0.001729,0.003260
1662122153115569664.png,0.785499,6.167634,8.843216,1.630619,0.001742,0.002627,0.007974
1662122153157570560.png,0.785561,6.099095,8.747965,1.617121,0.001137,0.001987,0.003171
1662122153199571456.png,0.785105,6.127917,8.760182,1.629001,0.001305,0.002062,0.007194
1662122153244572416.png,0.772387,5.995728,8.667894,1.579892,0.002013,0.002703,0.006756
1662122153286573312.png,0.768517,5.925019,8.602471,1.568732,0.000980,0.002703,0.010457
1662122153331574272.png,0.796762,6.227800,8.761559,1.689101,0.001024,0.001975,0.005342
1662122153376575232.png,0.789777,6.107062,8.672127,1.645429,0.001041,0.002102,0.004209
1662122153418576128.png,0.787704,6.109402,8.659188,1.647772,0.000760,0.001841,0.007175
1662122153463577088.png,0.793058,6.118910,8.638622,1.666828,0.000576,0.001396,0.002867
1662122153505577984.png,0.794856,6.135062,8.645041,1.673859,0.000534,0.001148,0.002539
1662122153550578944.png,0.800431,6.262734,8.731502,1.723201,0.000484,0.000936,0.004956
1662122153586579712.png,0.795410,6.188478,8.684905,1.697962,0.000426,0.000824,0.005186
1662122153637580800.png,0.802803,6.272950,8.737974,1.733437,0.000484,0.000888,0.002271
1662122153679581696.png,0.798417,6.221235,8.714304,1.714397,0.000288,0.001470,0.003782
1662122153721582592.png,0.810057,6.366117,8.800317,1.772492,0.000197,0.000565,0.002995
1662122153760583424.png,0.790645,6.130195,8.668819,1.680202,0.000287,0.001675,0.003685
1662122153805584384.png,0.797155,6.214405,8.717089,1.714273,0.000186,0.000765,0.004272
1662122153853585408.png,0.808939,6.381803,8.823150,1.771397,0.000027,0.000723,0.002413
1662122153901586432.png,0.807567,6.336937,8.779378,1.749183,0.000032,0.000685,0.004087
1662122153943587328.png,0.809091,6.390918,8.821824,1.768458,0.000000,0.000408,0.001947
1662122153982588160.png,0.818214,6.438189,8.821360,1.801136,0.000000,0.000164,0.001066
1662122154021588992.png,0.822213,6.493809,8.856831,1.829483,0.000000,0.000276,0.001028
1662122154063589888.png,0.816813,6.446646,8.841473,1.805630,0.000000,0.000154,0.001593
1662122154111590912.png,0.819663,6.499138,8.874928,1.819458,0.000000,0.000026,0.001003
1662122154153591808.png,0.813918,6.396050,8.812232,1.785506,0.000000,0.000306,0.001039
1662122154198592768.png,0.825138,6.539115,8.887650,1.837106,0.000000,0.000163,0.000890
1662122154243593728.png,0.810796,6.376584,8.806951,1.773130,0.000000,0.000331,0.001257
1662122154285594624.png,0.813528,6.415084,8.829071,1.783875,0.000000,0.000242,0.001439
1662122154324595456.png,0.807458,6.340924,8.792089,1.757456,0.000000,0.000913,0.002057
1662122154369596416.png,0.814724,6.462422,8.865520,1.788827,0.000005,0.000010,0.002261
1662122154411597312.png,0.817515,6.496781,8.884118,1.804368,0.000005,0.000105,0.002336
1662122154447598080.png,0.811616,6.402454,8.814343,1.770360,0.000042,0.001272,0.002643
1662122154489598976.png,0.824121,6.574638,8.917695,1.835101,0.000000,0.000021,0.002581
1662122154534599936.png,0.806441,6.347172,8.776101,1.738545,0.000000,0.000906,0.002438
1662122154579600896.png,0.803850,6.304328,8.743076,1.723141,0.000053,0.000885,0.002492
1662122154624601856.png,0.792939,6.191293,8.690125,1.670376,0.000993,0.002203,0.003413
1662122154666602752.png,0.784704,6.075058,8.624660,1.638702,0.000710,0.002512,0.002995
1662122154708603648.png,0.792058,6.175238,8.691921,1.675058,0.000638,0.002206,0.003152
1662122154750604544.png,0.796940,6.233811,8.737263,1.694441,0.000011,0.001125,0.002251
1662122154795605504.png,0.807869,6.387816,8.830754,1.743193,0.000005,0.000519,0.001733
1662122154837606400.png,0.782374,6.064994,8.648704,1.619596,0.000005,0.001093,0.001666
1662122154879607296.png,0.800091,6.359248,8.859233,1.711360,0.000005,0.001100,0.002226
1662122154924608256.png,0.796372,6.294628,8.822282,1.684770,0.000000,0.000365,0.001106
1662122154972609280.png,0.787039,6.227419,8.795266,1.639194,0.000011,0.001548,0.002537
1662122155014610176.png,0.784313,6.184510,8.773865,1.626580,0.000118,0.000495,0.001887
1662122155056611072.png,0.786582,6.300001,8.882782,1.656921,0.000307,0.000871,0.001985
1662122155095611904.png,0.785444,6.283360,8.882043,1.640193,0.000597,0.001399,0.002254
1662122155137612800.png,0.782150,6.270977,8.882398,1.626569,0.000559,0.001576,0.002550
1662122155179613696.png,0.796131,6.521750,9.062713,1.690058,0.000899,0.001754,0.002917
1662122155221614592.png,0.788649,6.490894,9.075148,1.664588,0.000958,0.001938,0.003865
1662122155260615424.png,0.793146,6.533197,9.112332,1.677804,0.001076,0.002083,0.003267
1662122155305616384.png,0.792601,6.538846,9.123632,1.675097,0.000915,0.001852,0.003219
1662122155347617280.png,0.790008,6.555573,9.154798,1.666818,0.001206,0.001583,0.003624
1662122155389618176.png,0.795630,6.653100,9.225121,1.694220,0.001159,0.001596,0.003774
1662122155434619136.png,0.807058,6.823396,9.333085,1.749570,0.001068,0.001274,0.003594
1662122155479620096.png,0.801148,6.702417,9.256338,1.714860,0.001287,0.001606,0.003959
1662122155524621056.png,0.793989,6.597039,9.190525,1.682031,0.001247,0.002277,0.004255
1662122155569622016.png,0.796918,6.672305,9.251430,1.703420,0.002676,0.004457,0.006183
1662122155611622912.png,0.788630,6.551169,9.174952,1.665510,0.003267,0.006258,0.008302
1662122155650623744.png,0.793036,6.546979,9.157166,1.684303,0.003059,0.004302,0.010027
1662122155695624704.png,0.794519,6.515951,9.130432,1.694749,0.003095,0.004135,0.006332
1662122155737625600.png,0.792410,6.443653,9.077693,1.685466,0.002447,0.003802,0.005459
1662122155779626496.png,0.803536,6.568436,9.147288,1.743518,0.002279,0.003254,0.004806
1662122155824627456.png,0.790641,6.353190,9.000744,1.675684,0.002312,0.003283,0.005242
1662122155866628352.png,0.782148,6.176699,8.884569,1.641511,0.003200,0.004484,0.005823
